0.050021914;0.001355351;0.001614502;0.002723745;0.008115762;0.002766547;0.00355988;0.002091746;0.001430399;0.001155642;0.000957713;0.00193495;0.022203312;0.016193292;0.020822782;0.000497764;0.005238699;0.011126972;0.000690614;0.007585389;0.01431161;0.000564887;0.000978794;0.004077003;0.001339506;0.007526275;0.001124528;0.003740143;0.001945649;0.000788021;0.006253741;0.003078693;0.008693136;0.002824782;0.002632885;0.013941433;0.00198815;5.65E-05;0.00614204;0.002035725;0.007700675;0.001261702;0.010753888;0.00164183;0.000496177;0.003351435;0.000695785;0.002018505;0.002399882;0.007672654;0.002016729;0.000455751;0.001965662;0.006174954;0.016925338;0.008827514;0.003809613;0.0011556;0.004417614;0.007028064;0.004972357;0.000336718;0.001103283;0.005091068;0.004708358;0.000809557;0.012039363;0.000684967;0.004345741;0.00682227;0.000230429;0.004534603;0.007111468;0.004176067;0.007511331;0.005183788;0.004293637;0.000324207;0.000796357;0.00367196;0.004601574;0.008399423;0.01437856;0.001584349;0.009101435;0.00193077;0.007225536;0.006474364;0.008110642;0.012270656;0.001058601;0.002810855;5.27E-05;0.002463242;0.001218338;0.015060663;0.00093446;0.01681022;0.004228256;0.006998784;0.000162597;0.014923416;0.018595012;0.002637751;0.002736101;0.00954662;0.008511535;0.009291645;0.010476295;0.004833707;0.009718311;0.007333126;0.009682607;0.005008686;0.042183461;0.010704088;0.004932384;0.007651921;0.014575837;0.004414839;0.001009976;0.00794011;0.005067885;0.01725096;0.001494548;0.001007455;0.007900952;0.0026576;0.004360406;0.024164935;0.00853482;0.002365886;0.005340576;0.010830209;0.006425913;0.014286522;0.061662599;0.041021938;0.069502231;0.015169732;0.008121183;0.000824795;0.003320381;0.001130567;0.00353921;0.011015465;0.002105185;0.004610939;0.033679154;0.001031837;0.000955408;0.002159634;0.050986839;0.011563351;0.047249666;0.037855813;0.004539371;0.001630941;0.121343007;0.066438307;0.015833024;0.003142022;0.103351256;0.006108143;0.02849263;0.049622412;0.055847875;0.049144689;0.024547524;0.030275074;0.019531606;0.007929649;0.0229373;0.053589624;0.002980617;0.207696758;0.031651235;0.017808989;0.123077275;0.128693276;0.078378706;0.044554228;0.033204972;0.068192947;0.001074921;0.016129785;0.025688323;0.04442472;0.016179717;0.015197802;0.14865511;0.047688796;0.070622485;0.034860374;0.056573604;0.061304646;0.024761783;0.062241589;0.071128122;0.076496092;0.144808795;0.003237314;0.102258261;0.047549819;0.027004424;0.000695222;0.011910963;0.037905147;0.041637617;0.012222409;0.005235633;0.057735276;0.045464781;0.033644294;0.011162164;0.01371342;0.001119028;0.084754436;0.030796512;0.005095479;0.042574365;0.000642441;0.03821352;0.022259111;0.028019891;0.021258572;0.017745434;0.017295064;0.019129555;0.037497092;0.004175876;0.00107294;0.081119032;0.008291436;0.052319203;0.007256621;0.106730499;0.036797128;0.006983832;0.033359414;0.009859111;0.002241488;0.048925656;0.013838557;0.014856034;0.054537703;0.111242953;0.013577913;0.008858711;0.062498345;0.001760976;0.003975267;0.029759589;0.000670242;0.013818745;0.000687233;0.006342348;0.002203928;0.060313106;0.023803611;0.072752636;0.015263648;0.017980458;0.001873202;0.024716802;0.034888264;0.038132026;0.020785475;0.013542639;0.012680895;0.040028938;0.008456159;0.007004178;0.004846941;0.006487891;0.040351956;0.009230029;0.010247193;0.000279814;0.017630913;0.01549336;0.035426273;0.017612645;0.001392428;0.018718536;0.002701048;0.011311215;0.044042204;0.01878399;0.002232;0.004940728;0.013823368;0.000960426;0.006487558;0.027857374;0.006694724;0.024091116;0.004012632;0.001661262;0.003083755;0.000175055;0.005022809;0.004249814;0.063958532;0.009057424;0.016079765;0.011493868;0.022265544;0.008365314;0.026105118;0.002127539;0.005484925;0.014129676;0.002153707;0.00180025;0.066417811;0.036961094;0.024535832;0.011159857;0.03763762;0.071133343;0.033700095;0.006156457;0.013750959;0.011706809;0.010205125;0.024725515;0.005229427;0.006581584;0.009993607;0.008747681;0.082311881;0.007722955;0.020476998;0.000868892;0.046681764;0.015168815;0.054623136;0.055442203;0.012878093;0.006724722;0.008906963;0.014653994;0.021954769;0.015290322;0.168958471;0.060841885;0.032073388;0.025386577;0.044198641;0.008493728;0.023098443;0.021571545;0.057704805;0.034582105;0.003321666;0.002824629;0.002693593;0.01574501;0.025310977;0.030262154;0.006402535;0.021979174;0.037464196;0.071409821;0.003976892;0.052296768;0.032015978;0.04479891;0.02261859;0.016027923;0.111007839;0.006176249;0.008968894;0.042830005;0.015304299;0.003448141;0.036031908;0.003524554;0.007299589;0.0001856;0.007503967;0.014515372;0.009035032;0.002420611;0.000341009;0.020207344;0.005121786;0.000686912;0.011405291;0.003081239;0.001300955;0.008686665;0.000357171;0.004139664;0.021321216;0.006909095;0.005019159;0.001401772;0.004251063;0.028976317;0.004268542;0.005433707;0.017599452;0.006747089;0.008689801;0.018790302;0.008206752;0.002917244;0.003756179;0.002030178;0.008831611;0.015337897;0.013975506;0.006090931;0.00446429;0.002382254;0.005710904;0.00646619;0.002401202;0.001481625;0.014118018;0.00286161;0.016163685;0.000125505;0.008417648;0.008886969;0.006546811;0.038325057;0.009979586;0.009383993;0.006633695;0.002253773;0.00304852;0.015341896;0.002670118;0.000620697;0.006364018;0.002727355;0.001406447;0.002943341;0.014151126;0.017945403;0.008878061;0.007809601;0.003153827;0.004361012;0.005020743;0.021592707;0.002921309;0.013809088;0.001424811;0.005172129;0.006214297;0.005974324;0.005175813;0.002705735;0.00092142;0.003935119;0.00652713;0.007794927;0.013188309;0.002440202;0.01046509;0.01228846;0.002507655;0.005436898;0.013582406;0.002350162;0.00048619;0.006404244;0.023391709;0.021274027;0.0005277;0.005283471;0.004213975;0.011459416;0.00809101;0.001363903;0.014674408;0.021401643;0.010365995;0.023672194;0.005424233;0.001848547;0.006811369;0.000928314;0.004048279;0.001697828;0.000942216;0.004009326;0.007961369;0.001976059;0.003387849;0.002913478;0.006196587;0.007089323;0.002840977;0.005661775;0.001320403;0.004894295;0.005260745;0.027500587;0.001418137;0.004062412;7.25E-05;0.004956801;0.001360794;0.004500079;0.00233872;0.001867183;0.016288548;0.00573403;0.001083074;0.02161469;0.008333465;0.008878498;0.006972332;0.003888608;0.008468413;0.010147271;0.005431007;0.000578783;0.001612817;0.001088202;0.004816443;0.003385879;0.00039234;0.000751836;0.007470475;0.001478508;0.010536739;0.001892373;0.00527495;0.001446915;0.004987697;0.004781899;0.022160729;0.002598494;0.004135747;0.000138496;0.001021836;0.006939441;0.010212631;0.004398671;0.00054489;0.002349256;0.004468246;0.003205445;0.001187685;0.00794566;0.002063268;4.52E-05;0.008485401;0.001012618;0.010491423;0.007493819;0.001188745;0.002616435;0.004874735;0.013177567;0.002982049;0.003116239;0.017744687;0.005603498;0.010083143;0.017641505;0.000338002;0.000473582;0.003378531;0.001527276;0.002091122;0.007018989;0.010770317;0.000129131;0.00901125;0.000525806;0.004257028;0.007078781;0.001162967;0.002761589;0.019584128;0.009284406;0.003515943;0.010581978;0.001528669;0.001678652;0.00279215;0.001108895;0.005642349;0.000932746;0.003266454;0.000902734;0.004884642;0.002995263;0.001706301;0.005208472;0.00110075;0.000985173;0.00089528;0.002829793;0.00050692;0.005686147;0.011510627;0.02286202;0.001827423;0.000556441;0.004404226;0.003637896;0.005005123;0.017358802;0.000106808;0.002134868;0.003124863;0.000259713;0.004735282;0.00010072;0.002760074;0.003821056;0.000815463;0.001657994;0.004200882;0.000917372;0.002305966;0.006358412;0.016521343;0.002777004;0.003892973;0.00068168;0.000531307;0.000908982;0.007757721;0.003158783;0.003276173;0.003049614;0.022696943;0.011938979;0.013753664;0.005426716;0.004711634;0.006269461;0.009750392;0.00118176;0.001203466;0.002634078;0.000505484;0.007595032;0.002287174;0.001133749;0.000340599;0.01087576;0.001569652;0.005668674;0.00035169;0.015118993;0.001719719;0.002196755;0.003610925;0.001272827;0.001403834;0.000519815;0.002533344;0.00251594;0.000760486;0.0004779;0.00039923;0.002482189;0.004206815;0.003953028;0.001857596;0.003571177;0.001917325;0.001403263;0.009546898;0.000784653;0.005720292;0.001310923;0.004835005;0.001499358;0.006296805;0.001014038;0.006589069;0.002045704;0.00597896;0.000222005;0.00095825;0.000322781;0.001673257;0.00093993;0.000143424;0.005972408;0.008660818;0.001370532;0.00948583;0.002435788;0.000362232;0.004540173;0.000188775;0.00147623;0.000674682;0.000190935;0.001105706;0.000550711;0.002022668;0.004062514;0.001111014;0.000599345;0.006458655;0.002164995;0.001065285;0.006216904;0.005614561;0.001984386;0.00387805;0.00672132;0.005607068;0.001125528;0.000325827;0.001180451;0.001893498;0.001183813;0.002886341;0.000780034;0.000464787;0.004643562;0.002000735;0.005052771;0.000312141;0.001464562;0.005075708;0.004197517;0.000861967;0.000816737;0.002310993;0.000969689;0.001934525;0.001360822;0.001996365;0.006262519;0.005301744;0.000551442;0.006900363;0.002158104;0.00503537;0.000129565;0.002454597;0.004739843;0.000332295;0.000542792;0.001996949;0.001110455;0.004764349;0.003925504;0.003007067;0.000239691;0.00460528;0.005110251;0.003856772;0.006927842;0.003901184;0.000275501;0.002265371;0.003635666;0.003720956;0.003202498;0.000117794;0.001183023;0.002842448;0.003327184;0.000397816;0.00156113;0.002196491;5.96E-05;0.001501801;0.00015329;0.005779099;0.001351397;0.000239245;0.000924616;0.002402525;0.004192155;0.000297874;0.002276753;0.004480972;0.00068097;0.000337806;0.000148303;0.000297963;0.000101131;9.76E-05;0.000339258;0.000793079;0.00066837;0.001128302;0.00028344;0.003709643;0.003033193;3.85E-05;0.000154636;0.000117045;0.002614883;0.001123743;0.001617937;0.001727264;0.003145659;0.000849633;3.26E-05;0.000808972;0.000551027;0.000237574;0.001312085;0.001159248;0.003978155;0.008886314;0.00035401;0.001651248;0.000809251;0.005736936;0.000707938;0.00126304;0.000424502;0.000841039;0.002955382;0.007844433;0.003489235;0.001758755;0.003046121;0.000272075;0.001293134;0.003928051;0.000896952;0.004311195;0.005552712;0.005318981;0.000401687;0.000972592;0.003450819;0.000809908;0.000811912;0.001139322;0.000375241;0.003617977;0.001230853;0.005857412;0.000638267;0.000913461;0.001193487;0.000498591;0.004054911;0.000439205;0.001961678;0.003014488;0.004726603;0.00266328;0.00171899;0.000719989;0.000202788;0.001063146;0.003353094;0.00035828;0.004250569;0.000100939;0.003074081;0.001293153;0.001232542;0.002344878;0.000960786;0.001201793;0.000704529;0.000553064;0.002156585;0.004015433;0.000836115;0.002371848;0.00034056;0.003068466;0.001989048;0.001573371;0.00151892;0.001297023;0.001525155;0.004802176;0.001813508;0.000518915;0.000724156;0.001247398;0.000182452;0.000242674;0.0029572;0.000340309;0.000479764;0.001451131;0.001737868;0.000697405;0.001557428;0.000178656;0.001409461;0.000645115;0.004525866;0.00654348;0.000278175;0.000550782;0.001548956;0.006513762;0.00105027;0.003607569;9.94E-05;0.001344677;0.000213143;0.003298644;0.003616403;0.013496134;0.000877637;0.002964834;0.002423579;0.003159898;0.003824758;0.001794717;0.000688396;0.001048632;0.001764775;0.00081137;0.002747751;0.004553533;0.002315953;0.007460135;0.005061061;0.004432828;0.002662841;0.001260885;0.004623321;0.000580152;0.001218508;0.004170416;0.000344309;0.001578172;0.004632836;0.005015581;0.005508146;0.000616095;0.005896063;0.001689909;0.007449101;0.000854894;0.004580643;0.002997781;0.000798477;0.002234358;0.004231866;0.010328321;0.000346832;0.001713544;0.003961982;0.006072792;0.001875896;0.004928318;0.000943889;0.000580475;0.006170866;2.28E-05;0.001902621;0.001345992;0.001321702;0.001397549;0.000795395;0.005347093;0.000170509;0.000212967;0.000499966;0.003106474;0.002471088;0.003364132;0.003222824;0.000231323;0.002751528;0.001818862;0.004105541;0.00329788;0.003196845;0.008718081;0.001503038;0.001683629;0.004188872;0.003294709;0.005705732;0.000702564;0.001638937;0.000527008;0.009344953;0.008622066;0.003373192;0.003619847;0.001647802;0.010251204;0.001321226;0.005720146;0.001713053;0.001634373;0.004112831;0.004562984;0.000258879;0.003576829;0.009553922;0.004072686;0.000244873;0.003541782;0.013996606;0.002883598;0.013753353;0.003756668;0.013391866;0.000149665;0.001236487;0.003044822;0.0013915;0.001023078;0.010664768;0.008573801;0.000443953;0.000459089;0.007694582;0.001393374;6.28E-05;0.009522633;0.012261555;0.002755957;0.006193116;0.00408242;0.002155774;0.004883096;0.000120324;0.008671296;0.009134511;0.006387509;0.001110781;0.003497427;0.004187816;0.002271817;0.006076667;0.005828204;0.001434527;0.000721728;0.011694095;0.000130754;0.003710298;0.000635949;0.00478897;0.001792251;0.00675119;0.004700724;0.005632746;0.000410983;0.001714519;0.003042361;0.001054265;0.001379821;0.002112868;0.001657356;0.007134867;0.000792926;0.002695083;0.00075317;0.000186122;0.002277359;0.006119872;0.005356686;0.008215846;0.001691912;0.002791884;0.00331083;0.004442538;0.000122651;0.006450959;0.003114207;0.000723427;0.002352888;0.021212254;0.000561557;0.001337149;0.002279039;0.005538734;0.000380748;0.00122117;0.009380331;0.000299476;0.00181473;0.001043042;0.000237738;0.000755187;0.006906961;0.01234592;0.004651511;0.000543065;0.000939683;0.012236007;0.002543418;0.000607518;0.000720851;0.000682511;0.006305288;0.002100117;0.000813138;0.0019214;0.000209802;0.001419195;0.007722949;0.00515297;0.007193957;0.006104187;0.002121252;0.002295994;0.00517274;0.004143304;0.000113212;0.001190873;0.001028732;0.006558366;0.000212416;0.0039895;0.003531402;0.002671487;0.002192902;0.011861873;0.009900481;0.003813598;0.007430375;0.007856586;0.000198487;4.57E-05;0.005926575;0.00080314;0.002391937;0.012949358;0.001913578;0.001838478;0.001271168;0.003116337;0.006042695;0.006990585;0.000724825;0.002855017;0.002876617;0.002781408;0.002753214;0.001050007;0.000850293;0.002969401;0.001277319;0.012678456;0.002849254;0.001483554;0.006689186;0.002334952;0.000948646;0.000197728;0.008851094;0.000924869;0.007794688;0.003913721;0.00576464;0.001731967;0.000692028;0.007144812;0.001093867;0.000468669;0.003888049;0.000709874;0.003614638;0.000107573;0.00020818;0.009170513;0.00328177;0.004324176;0.000545191;0.000192785;0.003912407;0.00390648;0.008573608;0.002706821;0.000195254;0.002694128;0.001034591;0.009204082;0.002060652;0.000739134;0.002308996;0.001706009;0.004187096;0.000433171;0.006014934;0.002917304;0.002156305;0.005423156;0.001716697;0.001770814;0.007273586;0.012825703;0.001403647;0.002638412;0.001015289;0.001616749;0.002331802;0.001319207;0.007861364;0.000814777;0.006535368;8.37E-05;0.005780406;0.002041938;0.004851645;0.015347833;0.001982668;0.00510027;0.004187926;0.000151343;0.007177251;0.003558115;0.006281697;0.007913885;0.007395236;0.003624996;0.002235939;0.000173827;0.00269427;0.000560147;0.002627979;0.00486785;0.006913093;0.002530454;0.007836735;0.001411295;0.004952877;0.01512223;0.007294303;0.002909261;0.005285457;0.003143906;0.000118012;0.007913985;0.002659427;0.003081307;0.000682781;0.001723972;0.008787632;0.000190333;0.000414851;0.003266114;0.008413042;0.008532534;0.002207322;0.002342485;0.003088368;0.006412367;0.000777926;0.003498285;0.009208796;0.004663532;0.008275056;0.000542008;0.003788468;0.005195882;0.002073382;0.000522378;0.005414124;0.000509774;0.001519872;0.001629452;0.000242441;0.001908535;0.006455955;0.0048209;0.005133184;0.000960343;0.001406173;0.001329977;0.000456512;0.003465324;0.002271374;0.001693701;0.002483839;0.00276931;0.000984412;0.001729589;0.013562459;0.002278874;0.000581545;0.001173101;0.004571493;0.005456604;0.004207194;0.002408837;0.002560462;0.005175349;0.006291142;0.001132303;0.004568676;0.001777307;0.005661332;0.002320039;0.001611512;0.003346947;0.000343535;0.015923669;0.001003139;0.0012635;0.000243094;0.00110574;0.00034957;0.005264002;0.004946918;0.001777899;0.005716689;0.000814841;0.003232469;0.000658043;0.000205188;0.001121031;0.001247155;0.002363091;0.002091148;9.45E-05;0.007574207;0.004205402;0.000891528;0.002788667;0.000670922;0.004027139;0.002533551;0.002496892;0.000882774;0.00413154;0.000654821;0.000692765;0.001766269;0.00522484;0.002491333;0.002431981;0.000259419;0.005869116;0.000455937;0.000536596;0.000116894;0.004209299;0.001372692;0.003251558;0.002842817;0.002488866;0.003583189;0.001802041;0.002172352;0.002561837;0.003269314;0.000837302;0.000947048;0.001383599;0.000204805;0.002030606;0.003363949;0.000477238;0.006901742;0.003412292;0.004971531;0.003072596;0.002143244;0.000141113;0.006183439;0.002328923;0.002081078;0.003112435;0.005086459;0.00344394;0.002624955;0.002048159;0.003127291;0.006360404;0.000597922;0.000646289;0.000232677;0.002085502;0.002228875;0.000174792;0.000189708;0.001194622;0.006068649;0.004617643;0.000197177;0.003925466;0.001064817;0.00053828;0.005688697;0.00140269;0.001783606;0.003097236;0.000667101;0.00393671;0.001028552;0.004163934;0.007454214;0.001623057;0.005380869;0.00099604;0.002005211;0.000815312;0.000302821;0.003210023;0.000188888;0.002733784;0.002176578;0.006544787;0.002308226;0.000100265;0.003214967;0.000873587;0.002531732;0.001493893;0.00025605;0.000244197;0.001000148;0.002312098;0.00110144;0.000203427;0.000523817;0.001342826;0.001436637;0.00019063;0.002849951;0.001437049;0.001439448;0.000551474;0.004118171;0.007520849;0.00058305;0.002824339;0.001254506;0.003053805;0.001425794;0.000664536;0.001872127;0.000915428;0.00062984;0.003045982;0.000908045;0.001429214;0.003873657;0.005598263;0.002766965;0.001324371;9.80E-05;0.00013215;0.008253919;0.00334499;0.000939214;0.001515826;0.001949894;0.00378574;0.000492948;0.001962759;0.002756291;0.002253882;0.000324153;0.000930228;0.003212349;0.000143282;0.000639301;0.002071644;0.005419482;0.001627087;0.009168849;0.001776234;0.00176159;0.003715725;0.00076873;0.001297948;0.013361705;0.012937361;0.002505417;0.000682177;0.000569067;0.002138912;0.004382462;0.00135265;0.000905135;0.000992334;0.003717679;0.003728111;0.000347389;0.002388594;0.004876457;0.005112759;0.002784293;0.011937346;0.001051281;0.013759803;0.007615287;0.001033502;0.011458721;0.007103027;0.001207397;0.003714328;0.002935872;0.011213113;0.006082377;0.000596043;0.003338063;0.003744546;0.002002283;0.002331718;0.002109216;0.001833652;0.002637928;0.001568711;0.003401055;0.004141425;0.001034519;0.003623682;0.00199418;0.004569724;0.008570127;0.001219435;0.0043135;0.003494006;0.002909032;0.002075554;0.006099003;0.007444379;0.002184158;0.001794976;0.003867173;0.00595253;0.012716079;0.004947273;0.001655119;0.00721842;0.007127324;0.002660569;0.000789022;0.001358189;0.000669133;0.002307338;0.006818468;0.003100597;0.001094821;0.001495704;0.003213996;0.00095878;0.000700191;0.00154165;0.002328302;0.000280846;0.005507784;0.000572793;0.009040943;0.000771616;0.001105125;0.003888059;0.001465538;0.001756247;0.000309397;0.001413943;0.003501026;0.004535862;0.010474012;0.002787841;0.001942919;0.003074238;0.022797216;0.007197647;0.006358512;0.00169265;0.00621023;0.001982004;0.00806022;0.001105907;0.00985556;0.00015836;0.006377438;0.002167569;0.000759608;0.006054088;0.007929065;0.002488017;0.004350183;0.002946737;0.00279862;0.011749704;0.004218671;0.002481852;0.000205287;0.00032934;0.00039035;0.001419582;0.008936814;0.001561468;0.001356715;0.000470568;0.004957902;0.00022254;0.001010767;0.005083117;0.001135206;0.002510903;0.003573285;0.005048092;0.000528665;0.006679292;0.003761483;0.000251512;0.0070418;0.005704615;0.001621872;0.002215551;0.004346158;0.004095704;0.00050106;0.00232778;0.003511594;0.009539589;0.001170933;0.00080657;0.001049064;0.000338265;0.000279979;0.000844067;0.000882399;0.00379049;0.001427643;0.001111103;0.00295427;0.002904262;0.001597493;0.000803716;0.000739943;0.001010052;0.002258752;0.000342272;0.000333957;0.008587841;0.004064161;0.001701229;0.000348102;0.000158967;0.002346349;0.001246458;0.004202646;0.000317473;0.002435868;9.73E-05;0.004904144;0.001729542;0.002103466;0.000126502;0.012615814;0.004357693;2.08E-05;0.001795795;0.00077671;0.001570019;0.000499531;0.00106878;0.001912978;0.014194069;0.001132756;0.001650087;0.000922231;0.000327922;0.001511442;0.001186431
